Ensemble n°,Real-Time Clock (RTC) Year,RTC Month,RTC Day,RTC Hour,RTC Minute,RTC Second,RTC Hundredths of Seconds,Beam #1 Range (cm),Beam #2 Range (cm),Beam #3 Range (cm),Beam #4 Range (cm),Beam #1/East/Stbd BT Vel (mm/s),Beam #2/North/Fwd BT Vel (mm/s),Beam #3/Upward/Vert BT Vel (mm/s),Beam #4/Error Velocity (mm/s),Beam #1 Pct Good,Beam #2 Pct Good,Beam #3 Pct Good,Beam #4 Pct Good
15538,22,10,13,15,28,32,41,3072,3031,2721,3166,969,-1076,-28,3,0,0,0,100
15539,22,10,13,15,28,32,61,3072,3018,2735,3152,991,-1086,-28,-13,0,0,0,100
15540,22,10,13,15,28,32,81,3072,3018,2721,3139,989,-1110,-27,4,0,0,0,100
15541,22,10,13,15,28,33,1,3072,3004,2762,3166,967,-1095,-22,0,0,0,0,100
15542,22,10,13,15,28,33,24,3085,2991,2748,3152,981,-1057,-29,2,0,0,0,100
15543,22,10,13,15,28,33,41,3072,2991,2762,3152,993,-1074,-20,2,0,0,0,100
15544,22,10,13,15,28,33,61,3072,2991,2748,3152,1002,-1092,-32,-7,0,0,0,100
15545,22,10,13,15,28,33,81,3058,2977,2735,3139,979,-1101,-34,24,0,0,0,100
15546,22,10,13,15,28,34,1,3072,2991,2735,3152,984,-1087,-39,9,0,0,0,100
15547,22,10,13,15,28,34,21,3072,2977,2735,3152,966,-1084,-30,16,0,0,0,100
15548,22,10,13,15,28,34,44,3058,2977,2721,3139,1008,-1098,-34,-14,0,0,0,100
15549,22,10,13,15,28,34,61,3072,2964,2721,3139,977,-1109,-31,21,0,0,0,100
15550,22,10,13,15,28,34,81,3072,2937,2735,3139,977,-1121,-25,11,0,0,0,100
15551,22,10,13,15,28,35,1,3085,2950,2721,3139,993,-1103,-23,-1,0,0,0,100
15552,22,10,13,15,28,35,21,3058,2937,2708,3139,997,-1125,-22,-18,0,0,0,100
15553,22,10,13,15,28,35,40,3072,2910,2721,3139,982,-1139,-24,4,0,0,0,100
15554,22,10,13,15,28,35,64,3058,2937,2694,3125,983,-1138,-28,-12,0,0,0,100
15555,22,10,13,15,28,35,80,3058,2950,2681,3125,983,-1137,-33,3,0,0,0,100
15556,22,10,13,15,28,36,0,3072,2950,2654,3139,972,-1143,-28,-7,0,0,0,100
15557,22,10,13,15,28,36,20,3058,2950,2654,3139,960,-1130,-29,-6,0,0,0,100
15558,22,10,13,15,28,36,40,3085,2910,2667,3139,976,-1113,-30,9,0,0,0,100
15559,22,10,13,15,28,36,60,3058,2937,2654,3152,964,-1126,-29,16,0,0,0,100
15560,22,10,13,15,28,36,84,3072,2924,2654,3139,979,-1123,-33,5,0,0,0,100
15561,22,10,13,15,28,37,0,3058,2937,2641,3126,972,-1139,-34,-21,0,0,0,100
15562,22,10,13,15,28,37,20,3072,2910,2641,3126,950,-1129,-24,25,0,0,0,100
15563,22,10,13,15,28,37,40,3058,2924,2668,3126,979,-1125,-30,6,0,0,0,100
15564,22,10,13,15,28,37,60,3058,2897,2641,3126,1010,-1118,-32,-38,0,0,0,100
15565,22,10,13,15,28,37,80,3058,2883,2654,3126,1006,-1125,-31,-21,0,0,0,100
15566,22,10,13,15,28,38,3,3058,2883,2681,3112,954,-1120,-29,-2,0,0,0,100
15567,22,10,13,15,28,38,20,3058,2937,2667,3125,976,-1129,-29,0,0,0,0,100
15568,22,10,13,15,28,38,40,3058,2937,2667,3139,963,-1108,-31,10,0,0,0,100
15569,22,10,13,15,28,38,60,3058,2937,2681,3139,960,-1128,-37,7,0,0,0,100
15570,22,10,13,15,28,38,80,3072,2950,2681,3125,979,-1109,-39,15,0,0,0,100
15571,22,10,13,15,28,39,0,3058,2964,2694,3125,977,-1125,-30,-9,0,0,0,100
15572,22,10,13,15,28,39,23,3058,2950,2681,3112,981,-1094,-28,6,0,0,0,100
15573,22,10,13,15,28,39,40,3058,2950,2667,3112,992,-1095,-28,-4,0,0,0,100
15574,22,10,13,15,28,39,60,3058,2950,2654,3112,992,-1097,-26,-3,0,0,0,100
15575,22,10,13,15,28,39,80,3058,2937,2654,3125,984,-1095,-20,-11,0,0,0,100
15576,22,10,13,15,28,40,0,3058,2937,2640,3112,970,-1108,-20,10,0,0,0,100
15577,22,10,13,15,28,40,20,3058,2950,2640,3125,965,-1116,-28,-19,0,0,0,100
15578,22,10,13,15,28,40,43,3058,2951,2641,3126,986,-1099,-28,-6,0,0,0,100
15579,22,10,13,15,28,40,60,3058,2937,2641,3126,972,-1086,-33,-5,0,0,0,100
15580,22,10,13,15,28,40,79,3058,2937,2695,3112,960,-1098,-31,-2,0,0,0,100
15581,22,10,13,15,28,40,99,3058,2951,2668,3126,970,-1082,-31,2,0,0,0,100
15582,22,10,13,15,28,41,19,3058,2937,2668,3126,966,-1088,-27,-8,0,0,0,100
15583,22,10,13,15,28,41,39,3058,2937,2641,3126,981,-1066,-26,3,0,0,0,100
15584,22,10,13,15,28,41,63,3045,2923,2600,3125,983,-1069,-29,-1,0,0,0,100
15585,22,10,13,15,28,41,79,3058,2923,2654,3098,969,-1077,-29,-15,0,0,0,100
15586,22,10,13,15,28,41,99,3045,2896,2587,3125,1001,-1053,-22,-2,0,0,0,100
15587,22,10,13,15,28,42,19,3058,2896,2600,3125,976,-1055,-23,-13,0,0,0,100
15588,22,10,13,15,28,42,39,3058,2896,2573,3125,1000,-1047,-24,1,0,0,0,100
15589,22,10,13,15,28,42,59,3072,2896,2573,3125,1005,-1056,-20,-7,0,0,0,100
15590,22,10,13,15,28,42,82,3058,2923,2587,3125,1003,-1043,-24,-5,0,0,0,100
15591,22,10,13,15,28,42,99,3058,2883,2546,3125,986,-1038,-22,3,0,0,0,100
15592,22,10,13,15,28,43,19,3058,2869,2533,3125,988,-1043,-29,-6,0,0,0,100
15593,22,10,13,15,28,43,39,3058,2883,2519,3125,999,-1026,-30,5,0,0,0,100
15594,22,10,13,15,28,43,59,3058,2869,2519,3139,1004,-1038,-33,-6,0,0,0,100
15595,22,10,13,15,28,43,79,3058,2869,2533,3139,1013,-1044,-38,-3,0,0,0,100
15596,22,10,13,15,28,44,2,3058,2869,2546,3125,1005,-1021,-39,9,0,0,0,100
15597,22,10,13,15,28,44,19,3045,2910,2546,3112,1029,-1003,-28,0,0,0,0,100
15598,22,10,13,15,28,44,39,3045,2883,2533,3125,1034,-1008,-28,25,0,0,0,100
15599,22,10,13,15,28,44,59,3045,2896,2519,3125,1021,-988,-23,-10,0,0,0,100
15600,22,10,13,15,28,44,79,3045,2883,2519,3125,1048,-988,-32,-11,0,0,0,100
15601,22,10,13,15,28,44,99,3045,2869,2506,3112,1032,-1017,-32,-14,0,0,0,100
15602,22,10,13,15,28,45,22,3045,2869,2492,3125,1044,-1011,-25,-9,0,0,0,100
15603,22,10,13,15,28,45,38,3031,2883,2492,3125,1037,-1005,-27,10,0,0,0,100
15604,22,10,13,15,28,45,58,3045,2856,2479,3125,1022,-1010,-33,16,0,0,0,100
15605,22,10,13,15,28,45,78,3031,2856,2479,3125,1038,-1004,-34,0,0,0,0,100
15606,22,10,13,15,28,45,98,3018,2869,2465,3125,1034,-1015,-24,9,0,0,0,100
15607,22,10,13,15,28,46,18,3004,2883,2465,3112,1035,-1007,-27,-13,0,0,0,100
15608,22,10,13,15,28,46,41,3004,2870,2452,3126,1031,-1005,-25,-5,0,0,0,100
15609,22,10,13,15,28,46,58,3018,2843,2452,3126,1042,-1002,-26,-5,0,0,0,100
15610,22,10,13,15,28,46,78,3058,2843,2439,3126,1044,-1014,-28,0,0,0,0,100
15611,22,10,13,15,28,46,98,3031,2843,2439,3112,1042,-1027,-28,-1,0,0,0,100
15612,22,10,13,15,28,47,18,3058,2829,2425,3126,1045,-1024,-29,1,0,0,0,100
15613,22,10,13,15,28,47,38,3085,2843,2412,3126,1060,-1001,-22,-3,0,0,0,100
15614,22,10,13,15,28,47,61,3085,2843,2398,3112,1039,-1030,-24,6,0,0,0,100
15615,22,10,13,15,28,47,78,3072,2843,2398,3126,1029,-1032,-31,-7,0,0,0,100
15616,22,10,13,15,28,47,98,3018,2843,2385,3126,1041,-1026,-30,2,0,0,0,100
15617,22,10,13,15,28,48,18,3045,2829,2371,3126,1055,-1044,-26,-17,0,0,0,100
15618,22,10,13,15,28,48,38,3045,2829,2358,3126,1047,-1043,-29,5,0,0,0,100
15619,22,10,13,15,28,48,58,3058,2829,2344,3126,1022,-1034,-28,10,0,0,0,100
15620,22,10,13,15,28,48,81,3085,2816,2304,3112,1070,-1024,-27,-1,0,0,0,100
15621,22,10,13,15,28,48,97,3072,2802,2304,3125,1053,-1050,-24,0,0,0,0,100
15622,22,10,13,15,28,49,17,3045,2789,2304,3125,1048,-1052,-31,-13,0,0,0,100
15623,22,10,13,15,28,49,37,3058,2789,2290,3112,1018,-1046,-22,16,0,0,0,100
15624,22,10,13,15,28,49,57,3058,2789,2263,3125,1025,-1068,-33,-13,0,0,0,100
15625,22,10,13,15,28,49,77,3031,2789,2263,3112,1023,-1080,-29,6,0,0,0,100
15626,22,10,13,15,28,50,0,3072,2789,2250,3126,1050,-1077,-24,-5,0,0,0,100
15627,22,10,13,15,28,50,17,3018,2775,2250,3112,1039,-1066,-36,2,0,0,0,100
15628,22,10,13,15,28,50,37,3018,2762,2237,3126,1056,-1066,-33,-2,0,0,0,100
15629,22,10,13,15,28,50,57,3018,2762,2223,3112,1050,-1062,-26,0,0,0,0,100
15630,22,10,13,15,28,50,77,3018,2762,2223,3126,1055,-1049,-33,10,0,0,0,100
15631,22,10,13,15,28,50,97,2991,2735,2237,3126,1051,-1051,-35,12,0,0,0,100
15632,22,10,13,15,28,51,20,2991,2735,2236,3112,1034,-1078,-27,2,0,0,0,100
15633,22,10,13,15,28,51,37,2991,2735,2223,3125,1026,-1088,-28,22,0,0,0,100
15634,22,10,13,15,28,51,57,3004,2721,2196,3112,1041,-1067,-24,10,0,0,0,100
15635,22,10,13,15,28,51,77,2991,2721,2182,3112,1041,-1089,-24,3,0,0,0,100
15636,22,10,13,15,28,51,96,3004,2721,2182,3125,1024,-1109,-25,0,0,0,0,100
15637,22,10,13,15,28,52,16,2977,2694,2196,3125,1023,-1107,-25,-6,0,0,0,100
15638,22,10,13,15,28,52,40,2977,2694,2169,3125,1018,-1102,-23,6,0,0,0,100
15639,22,10,13,15,28,52,56,2977,2694,2182,3112,1025,-1113,-33,7,0,0,0,100
15640,22,10,13,15,28,52,76,2977,2708,2169,3112,1035,-1112,-40,6,0,0,0,100
15641,22,10,13,15,28,52,96,2964,2694,2155,3112,1026,-1101,-34,-4,0,0,0,100
15642,22,10,13,15,28,53,16,2950,2681,2115,3098,1016,-1097,-36,-10,0,0,0,100
15643,22,10,13,15,28,53,36,2950,2667,2088,3112,1030,-1117,-30,-5,0,0,0,100
15644,22,10,13,15,28,53,59,2937,2668,2075,3099,1028,-1090,-27,-22,0,0,0,100
15645,22,10,13,15,28,53,76,2951,2681,2088,3099,1015,-1135,-33,0,0,0,0,100
15646,22,10,13,15,28,53,96,2951,2681,2088,3112,1032,-1098,-28,-11,0,0,0,100
15647,22,10,13,15,28,54,16,2937,2681,2102,3112,1043,-1093,-30,-14,0,0,0,100
15648,22,10,13,15,28,54,36,2951,2654,2115,3099,1004,-1091,-34,-4,0,0,0,100
15649,22,10,13,15,28,54,56,2964,2668,2034,3112,1000,-1099,-34,-21,0,0,0,100
15650,22,10,13,15,28,54,79,2964,2654,2021,3112,999,-1112,-31,-7,0,0,0,100
15651,22,10,13,15,28,54,96,2971,2664,2028,3112,989,-1083,-32,-14,0,0,0,100
15652,22,10,13,15,28,55,15,2959,2641,2016,3124,1005,-1113,-25,-2,0,0,0,100
15653,22,10,13,15,28,55,35,2924,2617,2016,3112,1024,-1104,-21,8,0,0,0,100
15654,22,10,13,15,28,55,55,2912,2629,2004,3112,1006,-1094,-20,21,0,0,0,100
15655,22,10,13,15,28,55,75,2888,2594,2004,3112,1005,-1095,-25,9,0,0,0,100
15656,22,10,13,15,28,55,98,2888,2582,1992,3112,1011,-1073,-24,0,0,0,0,100
15657,22,10,13,15,28,56,15,2888,2582,1992,3112,1020,-1088,-32,17,0,0,0,100
15658,22,10,13,15,28,56,34,2888,2558,1992,3100,1016,-1085,-30,6,0,0,0,100
15659,22,10,13,15,28,56,55,2865,2535,1992,3124,1000,-1098,-29,8,0,0,0,100
15660,22,10,13,15,28,56,74,2865,2535,2016,3112,1009,-1064,-26,-13,0,0,0,100
15661,22,10,13,15,28,56,94,2865,2523,2039,3124,1009,-1080,-28,-12,0,0,0,100
15662,22,10,13,15,28,57,18,2865,2499,2016,3124,1004,-1089,-27,-10,0,0,0,100
15663,22,10,13,15,28,57,34,2865,2487,2039,3124,1012,-1082,-28,0,0,0,0,100
15664,22,10,13,15,28,57,54,2865,2487,1992,3112,994,-1070,-29,2,0,0,0,100
15665,22,10,13,15,28,57,74,2853,2476,2028,3112,1023,-1069,-32,-5,0,0,0,100
15666,22,10,13,15,28,57,94,2912,2476,2028,3112,1015,-1076,-36,12,0,0,0,100
15667,22,10,13,15,28,58,14,2876,2476,2016,3100,1005,-1080,-32,-1,0,0,0,100
15668,22,10,13,15,28,58,37,2876,2476,2016,3112,1018,-1072,-27,-11,0,0,0,100
15669,22,10,13,15,28,58,54,2865,2452,2028,3100,1010,-1066,-32,-16,0,0,0,100
15670,22,10,13,15,28,58,74,2876,2440,2028,3112,1028,-1066,-28,-6,0,0,0,100
15671,22,10,13,15,28,58,94,2853,2428,2016,3100,1025,-1054,-33,-17,0,0,0,100
15672,22,10,13,15,28,59,14,2865,2417,1992,3112,1025,-1052,-28,-3,0,0,0,100
15673,22,10,13,15,28,59,34,2853,2405,1992,3100,1020,-1066,-26,10,0,0,0,100
15674,22,10,13,15,28,59,57,2841,2417,1981,3100,1041,-1048,-32,3,0,0,0,100
15675,22,10,13,15,28,59,74,2853,2393,1969,3100,1035,-1056,-31,4,0,0,0,100
15676,22,10,13,15,28,59,94,2829,2393,1945,3124,1025,-1066,-35,3,0,0,0,100
15677,22,10,13,15,29,0,14,2818,2358,1933,3171,1025,-1052,-27,3,0,0,0,100
15678,22,10,13,15,29,0,34,2818,2334,1922,3148,1020,-1054,-31,-13,0,0,0,100
15679,22,10,13,15,29,0,54,2818,2322,1922,3124,1029,-1047,-29,4,0,0,0,100
15680,22,10,13,15,29,0,77,2794,2322,1898,3136,1020,-1074,-27,-16,0,0,0,100
15681,22,10,13,15,29,0,94,2794,2322,1910,3148,993,-1075,-28,8,0,0,0,100
15682,22,10,13,15,29,1,13,2806,2299,1874,3124,1021,-1051,-26,6,0,0,0,100
15683,22,10,13,15,29,1,33,2782,2287,1839,3112,1015,-1066,-26,8,0,0,0,100
15684,22,10,13,15,29,1,53,2770,2287,1839,3136,1019,-1068,-29,0,0,0,0,100
15685,22,10,13,15,29,1,73,2782,2263,1851,3112,1036,-1057,-29,7,0,0,0,100
15686,22,10,13,15,29,1,97,2770,2263,1827,3089,1057,-1068,-33,-9,0,0,0,100
15687,22,10,13,15,29,2,13,2770,2263,1874,3112,1051,-1061,-31,-11,0,0,0,100
15688,22,10,13,15,29,2,33,2770,2252,1863,3124,1025,-1058,-26,-13,0,0,0,100
15689,22,10,13,15,29,2,53,2759,2240,1863,3124,1011,-1073,-27,3,0,0,0,100
15690,22,10,13,15,29,2,73,2759,2228,1851,3100,1034,-1069,-28,-10,0,0,0,100
15691,22,10,13,15,29,2,93,2759,2216,1851,3100,1030,-1073,-29,0,0,0,0,100
15692,22,10,13,15,29,3,16,2770,2216,1851,3112,1031,-1074,-32,-4,0,0,0,100
15693,22,10,13,15,29,3,33,2747,2193,1827,3100,1033,-1053,-28,-22,0,0,0,100
15694,22,10,13,15,29,3,53,2759,2193,1827,3077,1031,-1087,-28,8,0,0,0,100
15695,22,10,13,15,29,3,73,2759,2181,1815,3100,1047,-1072,-35,-10,0,0,0,100
15696,22,10,13,15,29,3,93,2711,2181,1815,3089,1037,-1104,-22,-8,0,0,0,100
15697,22,10,13,15,29,4,13,2711,2181,1815,3077,1025,-1103,-29,-13,0,0,0,100
15698,22,10,13,15,29,4,36,2711,2169,1815,3077,1033,-1084,-29,-3,0,0,0,100
15699,22,10,13,15,29,4,53,2688,2157,1757,3077,1040,-1092,-27,-3,0,0,0,100
15700,22,10,13,15,29,4,72,2688,2134,1745,3065,1022,-1093,-20,2,0,0,0,100
15701,22,10,13,15,29,4,92,2676,2122,1745,3089,1034,-1093,-35,-3,0,0,0,100
15702,22,10,13,15,29,5,12,2676,2110,1768,3089,1021,-1103,-24,5,0,0,0,100
15703,22,10,13,15,29,5,32,2676,2098,1780,3112,1021,-1109,-31,0,0,0,0,100
15704,22,10,13,15,29,5,55,2676,2087,1768,3112,1013,-1112,-29,5,0,0,0,100
15705,22,10,13,15,29,5,72,2652,2075,1780,3100,1013,-1122,-27,15,0,0,0,100
15706,22,10,13,15,29,5,92,2652,2063,1780,3100,995,-1107,-28,3,0,0,0,100
15707,22,10,13,15,29,6,12,2688,2051,1768,3112,1014,-1099,-19,9,0,0,0,100
15708,22,10,13,15,29,6,32,2676,2051,1768,3089,1019,-1108,-15,0,0,0,0,100
15709,22,10,13,15,29,6,52,2664,2051,1768,3100,997,-1104,-17,4,0,0,0,100
15710,22,10,13,15,29,6,75,2652,2039,1768,3100,1025,-1117,-26,9,0,0,0,100
15711,22,10,13,15,29,6,92,2676,2028,1757,3077,1013,-1114,-35,1,0,0,0,100
15712,22,10,13,15,29,7,12,2641,2016,1757,3112,997,-1120,-47,-7,0,0,0,100
15713,22,10,13,15,29,7,32,2641,2004,1757,3042,962,-1156,-43,4,0,0,0,100
15714,22,10,13,15,29,7,51,2617,2016,1733,3053,993,-1131,-37,-7,0,0,0,100
15715,22,10,13,15,29,7,71,2617,2004,1709,3042,986,-1127,-34,-2,0,0,0,100
15716,22,10,13,15,29,7,95,2617,2004,1686,3053,998,-1129,-34,-14,0,0,0,100
15717,22,10,13,15,29,8,11,2629,1992,1686,3077,997,-1130,-29,-7,0,0,0,100
15718,22,10,13,15,29,8,31,2641,1981,1698,3077,1012,-1114,-28,-20,0,0,0,100
15719,22,10,13,15,29,8,51,2605,1969,1662,3077,999,-1106,-20,3,0,0,0,100
15720,22,10,13,15,29,8,71,2627,1981,1687,3082,988,-1093,-31,22,0,0,0,100
15721,22,10,13,15,29,8,90,2617,1933,1662,3065,996,-1127,-28,7,0,0,0,100
15722,22,10,13,15,29,9,14,2627,1950,1677,0,984,-1107,-31,-32768,100,0,0,0
15723,22,10,13,15,29,9,30,2637,1930,1677,0,975,-1102,-37,-32768,100,0,0,0
15724,22,10,13,15,29,9,49,2647,1910,1728,0,1004,-1082,-23,-32768,100,0,0,0
15725,22,10,13,15,29,9,69,2637,1900,1718,2961,995,-1104,-34,6,0,0,0,100
15726,22,10,13,15,29,9,90,2647,1890,1708,3001,995,-1120,-24,-3,0,0,0,100
15727,22,10,13,15,29,10,10,2617,1869,1708,2991,1016,-1074,-15,-20,0,0,0,100
15728,22,10,13,15,29,10,33,2647,1859,1698,2880,983,-1109,-22,-5,0,0,0,100
15729,22,10,13,15,29,10,50,2627,1859,1687,2910,989,-1110,-21,0,0,0,0,100
15730,22,10,13,15,29,10,70,2617,1849,1687,2920,967,-1114,-27,-10,0,0,0,100
15731,22,10,13,15,29,10,90,2607,1859,1687,2900,984,-1112,-31,3,0,0,0,100
15732,22,10,13,15,29,11,10,2597,1839,1677,2900,965,-1098,-33,-5,0,0,0,100
15733,22,10,13,15,29,11,30,2597,1839,1677,2900,977,-1121,-37,4,0,0,0,100
15734,22,10,13,15,29,11,53,2587,1829,1677,2900,984,-1119,-39,1,0,0,0,100
15735,22,10,13,15,29,11,70,2577,1819,1677,2890,967,-1114,-34,-11,0,0,0,100
15736,22,10,13,15,29,11,90,2587,1799,1677,2900,993,-1121,-28,19,0,0,0,100
15737,22,10,13,15,29,12,10,2587,1789,1677,2900,978,-1118,-33,-10,0,0,0,100
15738,22,10,13,15,29,12,30,2587,1789,1667,2900,972,-1115,-21,-6,0,0,0,100
15739,22,10,13,15,29,12,50,2597,1789,1667,2910,1007,-1127,-15,0,0,0,0,100
15740,22,10,13,15,29,12,73,2627,1768,1657,2869,985,-1115,-21,-4,0,0,0,100
15741,22,10,13,15,29,12,90,2617,1768,1667,2869,961,-1075,-24,-19,0,0,0,100
15742,22,10,13,15,29,13,9,2647,1768,1657,2880,973,-1095,-29,-18,0,0,0,100
15743,22,10,13,15,29,13,29,2617,1758,1647,2890,959,-1095,-38,9,0,0,0,100
15744,22,10,13,15,29,13,49,2657,1758,1647,2900,990,-1121,-34,2,0,0,0,100
15745,22,10,13,15,29,13,69,2647,1748,1637,2900,979,-1106,-32,-7,0,0,0,100
15746,22,10,13,15,29,13,93,2647,1748,1637,2920,979,-1109,-35,0,0,0,0,100
15747,22,10,13,15,29,14,9,2647,1768,1627,2910,975,-1111,-34,19,0,0,0,100
15748,22,10,13,15,29,14,29,2607,1778,1627,2910,973,-1130,-31,10,0,0,0,100
15749,22,10,13,15,29,14,49,2607,1768,1627,2860,979,-1115,-28,-3,0,0,0,100
15750,22,10,13,15,29,14,69,2617,1778,1617,2860,968,-1100,-33,0,0,0,0,100
15751,22,10,13,15,29,14,89,2577,1778,1617,2839,990,-1110,-36,-22,0,0,0,100
15752,22,10,13,15,29,15,12,2536,1788,1606,2849,973,-1107,-32,-13,0,0,0,100
15753,22,10,13,15,29,15,29,2536,1738,1606,2809,955,-1121,-31,-4,0,0,0,100
15754,22,10,13,15,29,15,49,2576,1718,1596,2819,983,-1105,-34,-4,0,0,0,100
15755,22,10,13,15,29,15,69,2556,1748,1586,2799,947,-1138,-39,5,0,0,0,100
15756,22,10,13,15,29,15,89,2587,1708,1586,2768,970,-1106,-33,12,0,0,0,100
15757,22,10,13,15,29,16,9,2587,1697,1586,2819,978,-1089,-31,5,0,0,0,100
15758,22,10,13,15,29,16,32,2576,1718,1586,2758,994,-1072,-27,16,0,0,0,100
15759,22,10,13,15,29,16,49,2546,1718,1576,2779,972,-1118,-32,4,0,0,0,100
15760,22,10,13,15,29,16,69,2556,1708,1576,2768,975,-1097,-28,6,0,0,0,100
15761,22,10,13,15,29,16,88,2536,1708,1576,2738,977,-1105,-33,8,0,0,0,100
15762,22,10,13,15,29,17,9,2576,1697,1566,2768,980,-1096,-28,11,0,0,0,100
15763,22,10,13,15,29,17,28,2496,1687,1576,2779,976,-1091,-26,22,0,0,0,100
15764,22,10,13,15,29,17,52,2506,1677,1566,2728,995,-1077,-18,2,0,0,0,100
15765,22,10,13,15,29,17,68,2506,1677,1556,2769,974,-1078,-23,-10,0,0,0,100
15766,22,10,13,15,29,17,88,2506,1667,1556,2728,982,-1085,-25,-7,0,0,0,100
15767,22,10,13,15,29,18,8,2486,1677,1546,2779,971,-1076,-24,3,0,0,0,100
15768,22,10,13,15,29,18,28,2466,1677,1546,2779,972,-1084,-32,-14,0,0,0,100
15769,22,10,13,15,29,18,48,2486,1667,1536,2748,969,-1096,-35,13,0,0,0,100
15770,22,10,13,15,29,18,71,2466,1677,1526,2769,990,-1091,-34,-10,0,0,0,100
15771,22,10,13,15,29,18,88,2466,1667,1526,2769,973,-1084,-36,-11,0,0,0,100
15772,22,10,13,15,29,19,8,2445,1657,1526,2738,972,-1097,-33,-3,0,0,0,100
15773,22,10,13,15,29,19,28,2445,1657,1516,2678,965,-1106,-39,0,0,0,0,100
15774,22,10,13,15,29,19,48,2435,1657,1516,2698,985,-1093,-32,-19,0,0,0,100
15775,22,10,13,15,29,19,68,2435,1647,1516,2728,996,-1092,-38,3,0,0,0,100
15776,22,10,13,15,29,19,91,2435,1647,1506,2738,973,-1082,-23,-9,0,0,0,100
15777,22,10,13,15,29,20,8,2435,1637,1506,2637,973,-1101,-29,-7,0,0,0,100
15778,22,10,13,15,29,20,28,2435,1637,1506,2708,976,-1067,-29,-9,0,0,0,100
15779,22,10,13,15,29,20,47,2425,1627,1506,2698,999,-1094,-23,3,0,0,0,100
15780,22,10,13,15,29,20,67,2445,1617,1495,2718,997,-1081,-17,8,0,0,0,100
15781,22,10,13,15,29,20,87,2445,1627,1495,2637,988,-1103,-24,6,0,0,0,100
15782,22,10,13,15,29,21,11,2435,1627,1506,2607,981,-1101,-32,2,0,0,0,100
15783,22,10,13,15,29,21,27,2435,1617,1495,2647,1001,-1089,-34,-17,0,0,0,100
15784,22,10,13,15,29,21,47,2395,1617,1495,2637,1000,-1114,-40,16,0,0,0,100
15785,22,10,13,15,29,21,67,2435,1617,1495,2597,993,-1111,-35,-11,0,0,0,100
15786,22,10,13,15,29,21,87,2405,1617,1495,2587,992,-1092,-24,-34,0,0,0,100
15787,22,10,13,15,29,22,7,2435,1607,1495,2546,976,-1108,-37,28,0,0,0,100
15788,22,10,13,15,29,22,30,2415,1607,1506,2587,978,-1098,-30,-4,0,0,0,100
15789,22,10,13,15,29,22,47,2415,1607,1506,2556,982,-1088,-26,-18,0,0,0,100
15790,22,10,13,15,29,22,67,2435,1597,1506,2567,978,-1106,-26,-11,0,0,0,100
15791,22,10,13,15,29,22,87,2435,1586,1495,2546,985,-1085,-26,-9,0,0,0,100
15792,22,10,13,15,29,23,7,2415,1586,1495,2556,942,-1088,-27,-28,0,0,0,100
15793,22,10,13,15,29,23,27,2435,1576,1495,2617,972,-1093,-27,18,0,0,0,100
15794,22,10,13,15,29,23,50,2395,1576,1506,2567,978,-1114,-35,21,0,0,0,100
15795,22,10,13,15,29,23,67,2425,1576,1495,2567,968,-1071,-28,-19,0,0,0,100
15796,22,10,13,15,29,23,86,2435,1576,1495,2597,971,-1106,-26,-4,0,0,0,100
15797,22,10,13,15,29,24,7,2425,1576,1495,2567,958,-1090,-29,-4,0,0,0,100
15798,22,10,13,15,29,24,27,2425,1566,1495,2577,978,-1096,-31,14,0,0,0,100
15799,22,10,13,15,29,24,46,2445,1566,1485,2587,1016,-1076,-27,-12,0,0,0,100
15800,22,10,13,15,29,24,70,2415,1556,1475,2617,973,-1073,-18,-9,0,0,0,100
15801,22,10,13,15,29,24,86,2455,1556,1475,2577,972,-1062,-19,-9,0,0,0,100
15802,22,10,13,15,29,25,6,2445,1536,1485,2567,966,-1055,-24,-25,0,0,0,100
15803,22,10,13,15,29,25,26,2466,1526,1475,2546,976,-1098,-35,19,0,0,0,100
15804,22,10,13,15,29,25,46,2466,1536,1475,2607,981,-1080,-31,2,0,0,0,100
15805,22,10,13,15,29,25,66,2486,1526,1475,2587,995,-1066,-31,-10,0,0,0,100
15806,22,10,13,15,29,25,89,2455,1516,1475,2587,993,-1065,-30,10,0,0,0,100
15807,22,10,13,15,29,26,6,2455,1526,1465,2607,984,-1073,-34,-17,0,0,0,100
15808,22,10,13,15,29,26,26,2466,1516,1475,2617,989,-1066,-29,10,0,0,0,100
15809,22,10,13,15,29,26,46,0,1516,1465,0,-32768,-32768,-32768,-32768,0,0,0,0
15810,22,10,13,15,29,26,64,2417,1497,1462,2629,977,-1073,-35,-15,0,0,0,100
15811,22,10,13,15,29,26,88,0,1516,1465,0,-32768,-32768,-32768,-32768,0,0,0,0
15812,22,10,13,15,29,27,7,2440,1509,1462,2664,983,-1064,-24,9,0,0,0,100
15813,22,10,13,15,29,27,28,2445,1506,1455,2678,994,-1062,-30,-7,0,0,0,100
15814,22,10,13,15,29,27,46,2445,1495,1455,2637,996,-1062,-28,-3,0,0,0,100
15815,22,10,13,15,29,27,66,2435,1495,1445,2647,987,-1062,-31,-2,0,0,0,100
15816,22,10,13,15,29,27,86,2435,1495,1445,2678,990,-1068,-27,10,0,0,0,100
15817,22,10,13,15,29,28,6,0,1495,1445,0,-32768,-32768,-32768,-32768,0,0,0,0
